year,make,model,price,mileage,dealer,city,state,website
2017,Freightliner,X12564,53250.0,669936,Penske Used Trucks,Portland, OR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42172562
2015,Freightliner,M2,47750.0,198210,Penske Used Trucks,Akron, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2015/ee-listing-42179795
1988,Peterbilt,357,20000.0,484441,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/357-1988/ee-listing-42149847
2015,Freightliner,X12564,37750.0,714618,Penske Used Trucks,Hagerstown, MD,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174601
2019,Freightliner,T12664,70250.0,696088,Penske Used Trucks,East Chicago, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2019/ee-listing-42182345
2013,Freightliner,X12542,37250.0,349147,Penske Used Trucks,Medley, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2013/ee-listing-42165621
2002,Mack,Rd688,27000.0,418096,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/rd688s-2002/ee-listing-42150088
2017,Freightliner,X12564,67500.0,354303,Penske Used Trucks,Greensboro, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42182383
2004,Kenworth,T300,10000.0,375240,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t300-2004/ee-listing-42150744
2016,Freightliner,X12542,27500.0,836881,Penske Used Trucks,Medley, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2016/ee-listing-42168488
2007,Sterling,Lt9500,11000.0,667023,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/sterling/lt9500-2007/ee-listing-42150851
2016,Freightliner,X12564,45500.0,500614,Penske Used Trucks,Hazle Township, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42179899
2016,Kenworth,T680,64950.0,533454,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2016/ee-listing-42183790
2015,Freightliner,Cascadia113,40000.0,736463,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2015/ee-listing-42150010
2016,International,4300Lp,48495.0,230819,Ryder Systems Inc,Commerce City, CO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/4300lp-2016/ee-listing-42160623
2016,Freightliner,M2,44250.0,202338,Penske Used Trucks,Fredonia, NY,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2016/ee-listing-42184707
2020,Freightliner,T12664,82500.0,580949,Penske Used Trucks,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2020/ee-listing-42172866
2018,Freightliner,Cascadia126,99950.0,306200,M&K Truck Centers,Byron Center, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2018/ee-listing-42100293
2015,Freightliner,X12564,39250.0,844714,Penske Used Trucks,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42170648
2018,Kenworth,T680,59950.0,689751,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2018/ee-listing-42158737
2009,International,Durastar4300,24000.0,340487,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/durastar4300-2009/ee-listing-42149858
2016,Freightliner,X12542,44500.0,197066,Penske Used Trucks,Winston Salem, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2016/ee-listing-42174741
2019,Freightliner,Cascadia125,63552.0,709261,Ryder Systems Inc,Bensalem, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2019/ee-listing-42148733
2019,Peterbilt,579,91977.0,525254,The House of Trucks,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42103742
2009,International,Durastar4300,30000.0,121276,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/durastar4300-2009/ee-listing-42149953
2016,Volvo,Vnl64670,45750.0,628000,Penske Used Trucks,Eagan, MN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64670-2016/ee-listing-42172285
2016,Freightliner,Cascadia113,31495.0,482098,Ryder Systems Inc,Greensboro, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2016/ee-listing-42181570
2016,Freightliner,M2106,45495.0,188928,Ryder Systems Inc,Davie, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2016/ee-listing-42156245
2014,International,Durastar4300,18000.0,134153,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/durastar4300-2014/ee-listing-42150669
2018,Freightliner,NewCascadiaPx12664,60495.0,632601,Ryder Systems Inc,Hilliard, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadiapx12664-2018/ee-listing-42144703
2019,Freightliner,T12664,74750.0,555495,Penske Used Trucks,Brookpark, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2019/ee-listing-42175203
2014,Freightliner,M2106,45995.0,355066,Ryder Systems Inc,Bensalem, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2014/ee-listing-42157805
2015,International,Pros,41595.0,307530,Ryder Systems Inc,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/prostar-2015/ee-listing-42176401
2017,Freightliner,Cascadia125,51395.0,694849,Ryder Systems Inc,Memphis, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42183524
2014,Freightliner,Cascadia113,25795.0,378635,Ryder Systems Inc,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2014/ee-listing-42169779
2016,Freightliner,X12564,61500.0,264891,Penske Used Trucks,Lexington, KY,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42184509
2015,Freightliner,X12564,38000.0,711196,Penske Used Trucks,Greensboro, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42182379
2015,International,Pros,35000.0,923889,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2015/ee-listing-42150391
2016,Volvo,Vnl64670,46500.0,649000,Penske Used Trucks,Kalamazoo, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64670-2016/ee-listing-42172486
2009,Freightliner,M2106,39495.0,144583,Ryder Systems Inc,Oak Creek, WI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2009/ee-listing-42157807
2018,Freightliner,M2106,60169.0,360435,Ryder Systems Inc,Syracuse, NY,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2018/ee-listing-42140601
2016,Freightliner,X12564,47500.0,465956,Penske Used Trucks,Warren, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42172265
2015,Freightliner,X12564,42250.0,491409,Penske Used Trucks,Dalton, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174492
2005,International,9900,41999.0,1600862,Gateline Equipment,Calhoun, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/9900-2005/ee-listing-42159689
2016,Freightliner,X12564,65500.0,329493,Penske Used Trucks,San Antonio, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42182074
2019,Freightliner,T12664,93750.0,474116,Penske Used Trucks,Fresno, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2019/ee-listing-42175214
2017,Peterbilt,579,64950.0,573047,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2017/ee-listing-42183800
2016,International,Pros,44495.0,599824,Ryder Systems Inc,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/prostar-2016/ee-listing-42179741
2019,Freightliner,NewCascadia116,56995.0,574781,Ryder Systems Inc,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadia116-2019/ee-listing-42159173
2018,Freightliner,X12564,46000.0,767554,Penske Used Trucks,Harrisburg, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2018/ee-listing-42172706
2015,Freightliner,Cascadia113,40000.0,568485,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2015/ee-listing-42149993
2018,Freightliner,T12664,88250.0,529694,Penske Used Trucks,Oklahoma City, OK,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42182294
2018,International,4300,57500.0,182057,Penske Used Trucks,Mebane, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4300-2018/ee-listing-42178414
2018,Freightliner,T12664,67000.0,560843,Penske Used Trucks,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42177086
2018,International,Lt625,68500.0,443757,Penske Used Trucks,Laredo, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt625-2018/ee-listing-42179444
2016,Freightliner,Cascadia125,36495.0,485970,Ryder Systems Inc,Springfield, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42179706
2016,Freightliner,Cascadia113,46895.0,602144,Ryder Systems Inc,Pomona, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2016/ee-listing-42181722
2019,Freightliner,Cascadia126,89900.0,399704,M&K Truck Centers,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42177768
2016,Freightliner,X12564,56750.0,545144,Penske Used Trucks,Edison, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42182122
2019,Volvo,Vnl64760,94000.0,422645,Penske Used Trucks,Vernon, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64760-2019/ee-listing-42184668
2016,Freightliner,Cascadia125,48995.0,576932,Ryder Systems Inc,O'Fallon, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42170003
2015,Freightliner,BusinessClassM2106,30000.0,359304,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/businessclassm2106-2015/ee-listing-42150232
2016,Freightliner,Cascadia125,46495.0,635241,Ryder Systems Inc,Bolingbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42178679
2016,Freightliner,Cascadia125,43995.0,678598,Ryder Systems Inc,Doraville, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42171476
2011,Freightliner,Columbia120,40000.0,459610,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/columbia120-2011/ee-listing-42154592
2016,Freightliner,X12564,46750.0,616269,Penske Used Trucks,Murfreesboro, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42172425
2015,Freightliner,Cascadia113,22995.0,470256,Ryder Systems Inc,Syracuse, NY,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2015/ee-listing-42179517
2017,Freightliner,M2106,63557.0,257595,Ryder Systems Inc,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2017/ee-listing-42148783
2018,Freightliner,M2106,38535.0,465402,Ryder Systems Inc,Pittsburgh, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2018/ee-listing-42121700
2014,Freightliner,Cascadia125,30795.0,584772,Ryder Systems Inc,Dallas, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2014/ee-listing-42178735
2018,Freightliner,T12664,68500.0,578864,Penske Used Trucks,Bessemer, AL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42172673
2019,Freightliner,Cascadia126,79950.0,593877,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia126-2019/ee-listing-42158722
2016,Freightliner,Cascadia125,40595.0,409155,Ryder Systems Inc,Taylor, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42176342
2016,International,Pros,35250.0,744993,Penske Used Trucks,Youngstown, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2016/ee-listing-42184708
2016,Freightliner,X12564,48000.0,707897,Penske Used Trucks,Warren, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42174934
2018,Freightliner,Cascadia125,40995.0,447110,Ryder Systems Inc,Warwick, RI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2018/ee-listing-42159298
2012,Volvo,Vnl64T630,25000.0,865248,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t630-2012/ee-listing-42150003
2013,Freightliner,Cascadia125,30000.0,650042,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2013/ee-listing-42149940
2015,Freightliner,Cascadia125,52195.0,487316,Ryder Systems Inc,Knoxville, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2015/ee-listing-42169781
2015,International,Workstar7600,75000.0,341463,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/workstar7600-2015/ee-listing-42150626
2015,Freightliner,X12542,39500.0,285088,Penske Used Trucks,Allentown, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2015/ee-listing-42171172
2016,Freightliner,M2106,57937.0,316008,Ryder Systems Inc,St. Rose, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2016/ee-listing-42114148
2020,Freightliner,X12564,49750.0,692301,Penske Used Trucks,Garland, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2020/ee-listing-42179996
2019,Kenworth,T680,67950.0,481207,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2019/ee-listing-42154083
2019,Freightliner,X12542,41250.0,783675,Penske Used Trucks,Mebane, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2019/ee-listing-42175205
2019,Volvo,Vnl64T860,73495.0,625928,Ryder Systems Inc,North Little Rock, AR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t860-2019/ee-listing-42145242
2015,Freightliner,X12564,38750.0,636344,Penske Used Trucks,Fitchburg, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42172185
2015,Freightliner,M2,55000.0,180960,Penske Used Trucks,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2015/ee-listing-42182037
2007,Kenworth,T370,17500.0,67949,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t370-2007/ee-listing-42150698
2019,Freightliner,T12664,78500.0,650242,Penske Used Trucks,Tacoma, WA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2019/ee-listing-42184672
2016,Freightliner,X12564,52500.0,353616,Penske Used Trucks,Hudson, NH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42172444
2017,Freightliner,X12564,54500.0,434455,Penske Used Trucks,Springfield, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42184589
2015,Freightliner,X12542,40500.0,266818,Penske Used Trucks,Norwalk, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2015/ee-listing-42174605
2019,Freightliner,Cascadi,88500.0,346328,Impel Union,Alsip, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia-2019/ee-listing-42164854
2008,Sterling,A9500,15900.0,745000,G&J Truck Sales Inc,Haslet, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/sterling/a9500-2008/ee-listing-42183764
2016,Freightliner,Cascadia113,42495.0,300163,Ryder Systems Inc,Warwick, RI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2016/ee-listing-42176335
